starname,ra_act,dec_act,x_act_mx1,x_act_mx2,x_act_mx3,x_act_my3,x_act_my4,x_act_px1,x_act_px2,x_act_px3,x_act_py1,x_act_py2,x_act_py3,x_act_py4,x_img_mx1,x_img_mx2,x_img_mx3,x_img_my3,x_img_my4,x_img_px1,x_img_px2,x_img_px3,x_img_py1,x_img_py2,x_img_py3,x_img_py4,y_act_mx1,y_act_mx2,y_act_mx3,y_act_my3,y_act_my4,y_act_px1,y_act_px2,y_act_px3,y_act_py1,y_act_py2,y_act_py3,y_act_py4,y_img_mx1,y_img_mx2,y_img_mx3,y_img_my3,y_img_my4,y_img_px1,y_img_px2,y_img_px3,y_img_py1,y_img_py2,y_img_py3,y_img_py4,v_global_x,v_global_y,v_global_z,err_mag_mx3,err_r_mx3,err_ang_mx3,err_mag_py3,err_r_py3,err_ang_py3,err_mag_my3,err_r_my3,err_ang_my3,err_mag_px1,err_r_px1,err_ang_px1,err_mag_px3,err_r_px3,err_ang_px3,err_mag_mx2,err_r_mx2,err_ang_mx2,err_mag_my4,err_r_my4,err_ang_my4,err_mag_px2,err_r_px2,err_ang_px2,err_mag_py4,err_r_py4,err_ang_py4,err_mag_py2,err_r_py2,err_ang_py2,err_mag_mx1,err_r_mx1,err_ang_mx1,err_mag_py1,err_r_py1,err_ang_py1
pi1 octantis,225.459,-83.228,,1010.878,1290.899,271.682,347.678,,,,,,1302.689,39.464,,1011.79,1290.35,276.8,346.19,,,,,,1299.96,43.5,,94.687,1236.327,1320.578,175.355,,,,,,292.904,799.517,,97.54,1238.33,1323.5,182.01,,,,,,292.43,805.11,-0.0827104725668137,-0.08404640067376698,-0.9930232526288391,2.0768750564248424,714.8985182527656,,2.769858660654045,714.3188339250198,,5.893386802170727,742.3579258012943,,,,,,,,2.9952216946329,708.4075703293973,,6.819323206887883,710.1548114319863,,,,,6.89716934691327,717.451233255613,,,,,,,,,,
pi2 dorado,96.369,-69.69,,,,,,,,,,1207.025,,,,,,,,,,,,1209.32,,,,,,,,,,,,1094.315,,,,,,,,,,,,1093.51,,,-0.03850415857246071,0.3449570708934519,-0.9378283686332147,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4320875806597493,560.268428969543,,,,,,,
pi2 octantis,226.194,-83.038,,1016.409,1284.965,267.898,354.418,,,,,,1305.485,41.064,,1017.3,1284.41,273.0,352.89,,,,,,1302.78,45.07,,99.0,1240.058,1314.612,173.347,,,,,,299.323,792.679,,101.87,1242.04,1317.56,179.97,,,,,,298.83,798.29,-0.08390455153147969,-0.08747651836742114,-0.9926267601503677,2.0582392960974443,713.0044598037239,,2.7495588737103995,712.2990996063381,,5.8924619642386284,740.3466847362794,,,,,,,,3.0051257877167075,706.3554748849901,,6.7969782256529765,707.9454166812579,,,,,6.894298876608162,715.4822772088767,,,,,,,,,,
psi Cen,215.139,-37.885,,,,,,,,,994.969,,,,,,,,,,,,994.87,,,,,,,,,,,,645.117,,,,,,,,,,,,644.95,,,,-0.6454114183206698,-0.45425937240205655,-0.6140785973197495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19413912537142336,261.76466415465626,
psi Hya,197.264,-23.118,,,,,,,,,764.867,,,,,,,,,,,,769.49,,,,,,,,,,,,1277.553,,,,,,,,,,,,1278.17,,,,-0.8782634532465388,-0.27294335981439816,-0.3926260676836076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.663991638071448,518.7661987832284,
psi Vel,142.675,-40.467,,,,,,,,,,306.251,,,,,,,,,,,,304.32,,,,,,,,,,,,284.344,,,,,,,,,,,,288.49,,,-0.6049790138045656,0.46128780712588663,-0.649009978238429,,,94.70878579874933,,,94.70878579874933,,,94.70878579874933,,,94.70878579874933,,,94.70878579874933,,,94.70878579874933,,,94.70878579874933,,,94.70878579874933,,,94.70878579874933,4.573628428283179,655.0108796806355,94.70878579874933,,,94.70878579874933,,,94.70878579874933
rho Cen,182.913,-52.369,,623.476,497.12,971.792,930.123,,,,158.777,,493.263,1098.484,,623.7,498.2,970.9,932.97,,,,158.61,,495.74,1097.78,,1081.272,534.106,518.575,1062.732,,,,472.541,,973.243,739.596,,1082.34,535.44,519.25,1061.91,,,,478.45,,976.18,739.76,-0.609784793066532,-0.03102907744741837,-0.7919594071021373,1.7163787460814486,344.21007190377213,81.29462425381203,3.842069494426091,341.34961549707356,81.29462425381203,1.1186102985401274,320.0156597730805,81.29462425381203,,,81.29462425381203,,,81.29462425381203,1.0912378292562928,350.23892644878856,81.29462425381203,2.963290907082817,348.63110733266484,81.29462425381203,,,81.29462425381203,0.7228499152659055,338.8554647633707,81.29462425381203,,,81.29462425381203,,,81.29462425381203,5.911359403724317,663.3685963323859,81.29462425381203
rho Lup,219.472,-49.426,601.604,1371.364,173.55,290.501,1417.145,,,,879.657,,1115.154,849.966,601.273,1370.56,173.76,289.32,1414.08,,,,877.17,,1119.03,846.48,1313.025,1150.69,1213.975,199.729,492.682,,,,282.09,,1390.117,29.745,1313.056,1152.54,1214.39,204.96,490.34,,,,283.23,,1388.93,34.39,-0.5020895959203392,-0.41347878697302076,-0.7595665411218888,0.46510751445249066,741.6308109160515,,4.053682893369877,724.8751242800377,,5.362659974303788,727.0377184163143,,,,,,,,2.017155422866519,726.5499055123466,,3.857355181986814,707.7584912948766,,,,,5.807600278944804,730.3081763885709,,,,,0.3324484922510678,575.7256539924202,,2.7358305868603225,490.59080892328177,
rho Oct,235.82,-84.465,,1021.026,1343.148,241.686,304.984,,,,,,1339.93,,,1021.99,1342.5,247.17,303.35,,,,,,1336.85,,,35.356,1266.205,1373.696,132.659,,,,,,245.638,,,38.33,1268.25,1376.67,139.8,,,,,,245.06,,-0.05418722065511999,-0.07979397375501934,-0.9953374638131817,2.1452107122611945,773.7671242046924,113.4477066493444,3.133765147550316,773.2926587651016,113.4477066493444,6.238503987335434,802.1102404283342,113.4477066493444,,,113.4477066493444,,,113.4477066493444,3.12633523474377,767.4549947716804,113.4477066493444,7.325560524628769,769.4809370608216,113.4477066493444,,,113.4477066493444,,,113.4477066493444,,,113.4477066493444,,,113.4477066493444,,,113.4477066493444
rho_cen,182.913,-52.368,,,,,,,,958.909,,,,,,,,,,,,959.8,,,,,,,,,,,,1059.084,,,,,,,,,,,,1062.066,,,,,-0.6097985974123997,-0.03102977988559313,-0.7919487504593474,,,128.50384786568955,,,128.50384786568955,,,128.50384786568955,,,128.50384786568955,3.1122668587381384,362.85847703478004,128.50384786568955,,,128.50384786568955,,,128.50384786568955,,,128.50384786568955,,,128.50384786568955,,,128.50384786568955,,,128.50384786568955,,,128.50384786568955
sigma Cen,187.01,-50.231,,689.595,395.841,937.717,1036.506,384.835,,1064.942,259.925,,511.404,1146.833,,689.63,396.93,936.34,1038.94,387.303,,1066.226,260.01,,514.43,1145.41,,1164.863,567.445,417.855,1056.901,878.143,,1053.333,527.905,,1077.835,644.73,,1165.93,568.59,418.94,1055.33,880.583,,1055.855,533.04,,1080.51,645.04,-0.6349121268188403,-0.07806989280904976,-0.7686297438007199,1.5801727753634902,409.7604580727623,,4.038848969694147,403.8647360193757,,1.7530983999764032,383.7362364958514,,3.470536557940256,391.3971125315055,,2.8300424025091817,426.5057152032081,,1.0675738850309207,412.3920001648917,,2.896963410193558,406.94238228525666,,,,,1.4563752950390128,402.52654533583257,,,,,,,,5.13570345717117,548.4290215697926,
sigma Li,226.018,-25.282,,,,,,,,,1485.269,,,,,,,,,,,,1485.69,,,,,,,,,,,,813.173,,,,,,,,,,,,809.37,,,,-0.6279173709932115,-0.650636404266249,-0.42707381639297404,,,115.3370397686824,,,115.3370397686824,,,115.3370397686824,,,115.3370397686824,,,115.3370397686824,,,115.3370397686824,,,115.3370397686824,,,115.3370397686824,,,115.3370397686824,,,115.3370397686824,,,115.3370397686824,3.826231827790891,727.900359252556,115.3370397686824
sigma Lup,218.154,-50.457,573.31,1331.259,212.08,319.538,1372.882,679.659,,,838.415,,1092.461,842.938,573.24,1330.54,212.31,318.51,1370.11,682.874,,,835.91,,1096.13,839.75,1279.307,1124.557,1185.095,237.945,510.23,1447.678,,,270.401,,1348.14,77.271,1279.351,1126.41,1185.58,242.92,508.15,1448.899,,,271.86,,1347.15,81.73,-0.5006373338233526,-0.39331230901459624,-0.7711469947810545,0.5367727638394659,693.5135633136529,87.61149243694256,3.800218546347134,677.2387167018733,87.61149243694256,5.0800993100529315,679.210627493416,87.61149243694256,3.439050159564361,693.644379402731,87.61149243694256,,,87.61149243694256,1.987604085324921,678.7559426627513,87.61149243694256,3.465600092336256,660.3191611637511,87.61149243694256,,,87.61149243694256,5.481425453292278,682.504384894339,87.61149243694256,,,87.61149243694256,0.08268010643437496,552.2117798462833,87.61149243694256,2.8989146244758546,493.59017180247827,87.61149243694256
sigma Oct,317.189,-88.957,,,,,108.183,,,,,,,,,,,,107.03,,,,,,,,,,,,96.444,,,,,,,,,,,,105.17,,,,,,,,0.01335354769091385,-0.012370283644377337,-0.9998343156976681,,,129.1234851365384,,,129.1234851365384,,,129.1234851365384,,,129.1234851365384,,,129.1234851365384,,,129.1234851365384,8.801845545111549,924.0480776453139,129.1234851365384,,,129.1234851365384,,,129.1234851365384,,,129.1234851365384,,,129.1234851365384,,,129.1234851365384
sigma Pup,112.314,-43.3,,,,,,,,,,1042.645,,,,,,,,,,,,1040.38,,,,,,,,,,,,218.962,,,,,,,,,,,,219.28,,,-0.27632237597790377,0.6732749299668798,-0.6858183529273761,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.287214244446596,608.8770177958764,,,,,,,
tau Cen,189.426,-48.541,,731.143,322.833,919.635,1111.397,,,,324.588,,518.088,1186.223,,731.06,323.94,917.88,1113.59,,,,324.88,,521.53,1184.28,,1227.313,585.002,345.292,1058.965,,,,570.204,,1152.23,580.968,,1228.36,586.03,346.64,1056.84,,,,574.82,,1154.77,581.33,-0.6531444434421535,-0.10843189481823354,-0.7494296899554801,1.510706126286637,468.8329707902378,,4.2777288366608595,461.37630389953927,,2.212945774301761,442.19634100702376,,,,,,,,1.0502847233010633,469.7217614716183,,3.0536656660479267,462.37517634492434,,,,,1.9764344158104499,460.6328226472794,,,,,,,,4.625226480941328,472.2300782457636,
tau Pup,102.484,-50.615,,,,,,,,,,1242.064,,,,,,,,,,,,1240.95,,,,,,,,,,,,472.658,,,,,,,,,,,,471.77,,,-0.1371640376838471,0.6195256661523364,-0.7728997190740647,,,116.6413580562941,,,116.6413580562941,,,116.6413580562941,,,116.6413580562941,,,116.6413580562941,,,116.6413580562941,,,116.6413580562941,,,116.6413580562941,,,116.6413580562941,1.424619247378096,560.8766846642852,116.6413580562941,,,116.6413580562941,,,116.6413580562941
tau1 lupus,216.534,-45.221,535.86,1352.364,29.906,362.677,,,,,901.038,,1022.6,,535.338,1351.41,30.3,360.54,,,,,899.57,,1027.36,,1463.095,1310.042,1141.29,56.674,,,,,431.831,,1520.438,,1463.319,1311.69,1141.54,61.82,,,,,432.62,,1519.61,,-0.5659672197125075,-0.41931368546884795,-0.7098289507968989,0.466621902614959,823.2175906769728,,4.831478448673777,805.9256738062139,,5.572080850095477,803.6955045289229,,,,,,,,1.9042111227488305,809.488260693137,,,,,,,,,,,,,,0.568031689256876,738.6540374255054,,1.6665968318702231,355.62640410970613,
tau2 lupus,216.545,-45.379,,1350.906,35.653,362.166,,,,,898.554,,1023.97,,,1349.96,36.04,360.06,,,,,897.06,,1028.69,,,1304.484,1141.824,62.381,,,,,427.462,,1514.883,,,1306.14,1142.08,67.52,,,,,428.27,,1514.05,,-0.5643119716406693,-0.41825517779503474,-0.7117686456361114,0.46400969817438487,818.3897775510151,141.4519327775531,4.792941581117008,801.1298013430782,141.4519327775531,5.553787626476194,798.992261539497,141.4519327775531,,,141.4519327775531,,,141.4519327775531,1.9071580951773295,804.6479361807872,141.4519327775531,,,141.4519327775531,,,141.4519327775531,,,141.4519327775531,,,141.4519327775531,,,141.4519327775531,1.6984993376507607,358.65870475983155,141.4519327775531
theta Aps,211.332,-76.797,,1005.348,1072.679,357.103,536.257,,,,,,1185.972,255.315,,1005.99,1072.41,360.81,535.09,,,,,,1184.61,257.99,,329.063,1150.816,1099.605,315.743,,,,,,495.963,706.547,,331.57,1152.55,1102.49,320.5,,,,,,495.79,711.37,-0.19509367217230347,-0.11876810370534001,-0.9735669451150052,1.7547412914728309,502.39523345668795,140.95899050879146,1.3729431889194172,500.26140786592754,140.95899050879146,4.69734754941551,525.9238121629405,140.95899050879146,,,140.95899050879146,,,140.95899050879146,2.587897409094899,493.8435025390129,140.95899050879146,4.898054511742377,493.0322992462056,140.95899050879146,,,140.95899050879146,5.515156752078753,503.81422865973127,140.95899050879146,,,140.95899050879146,,,140.95899050879146,,,140.95899050879146
theta Car,160.739,-64.394,,432.968,1018.303,987.994,422.308,797.749,,455.309,,425.942,557.498,736.906,,434.03,1018.98,990.02,426.07,797.532,,457.699,,428.42,557.0,739.75,,595.279,522.192,1039.998,937.767,416.367,,935.219,,1119.741,457.048,1115.054,,596.7,524.33,1039.44,941.08,413.992,,937.403,,1123.17,460.48,1115.6,-0.40798920571919295,0.14256409536106177,-0.9017872735465411,2.2426263621031866,350.19251748145615,,3.4679429061044473,361.13599986708607,,2.1014376031659383,362.6373863792866,,2.3848928697113405,347.59489508334264,,3.2375849023616046,350.33315716614663,,1.7740025366385597,363.9155958460698,,5.012844801108441,379.66677666079767,,,,,2.8959371540142396,356.64726621691625,,4.230664841369574,491.80263856551244,,,,,,,
theta Cen,211.671,-36.37,,,,,,,,,943.857,,,,,,,,,,,,944.42,,,,,,,,,,,,729.576,,,,,,,,,,,,729.65,,,,-0.6852909177361434,-0.4227652829995489,-0.5929973638715993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5678424077153627,187.3137178639087,
theta Cha,125.161,-77.484,,503.591,,,2.592,,,,,932.816,,197.169,,505.27,,,5.13,,,,,936.4,,203.1,,33.58,,,554.387,,,,,1325.647,,1285.742,,35.86,,,562.16,,,,,1326.33,,1288.54,-0.124799370667572,0.17717028959339196,-0.976235527711613,,,16.657612838854277,,,16.657612838854277,,,16.657612838854277,,,16.657612838854277,,,16.657612838854277,2.8315086084982664,766.9991802472803,16.657612838854277,8.176855936116304,779.7545591402463,16.657612838854277,,,16.657612838854277,6.557862837845915,767.7657726155809,16.657612838854277,3.648499006440814,593.7927743750339,16.657612838854277,,,16.657612838854277,,,16.657612838854277
theta Cir,224.183,-62.781,657.144,1285.584,620.836,220.432,1006.972,,,,,,1251.323,482.2,656.889,1285.39,620.68,221.9,1004.01,,,,,,1252.52,481.74,876.126,707.344,1285.224,646.628,306.392,,,,,,961.078,293.103,877.439,709.67,1286.24,651.25,307.74,,,,,,959.75,298.51,-0.3280043800805985,-0.31878102199937175,-0.8892647449781074,1.0279066105440586,544.7256373625166,,1.787845910586163,532.1360567561645,,4.849526574831763,548.3902100694359,,,,,,,,2.334076262678569,528.245512049085,,3.25431221612186,513.6849595812592,,,,,5.426531949597256,538.2029335668842,,,,,1.3375328033360403,156.328580374799,,,,
theta Dor,78.439,-67.185,,,,,,,,,,1450.517,,,,,,,,,,,,1452.88,,,,,,,,,,,,1116.404,,,,,,,,,,,,1114.27,,,0.07771078971498926,0.3798900622034466,-0.9217616686546117,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1839794283255554,778.86942249648,,,,,,,
theta Men,104.143,-79.42,,,,,,,,,,1073.079,,30.834,,,,,,,,,,1077.03,,37.64,,,,,,,,,,1395.495,,1325.424,,,,,,,,,,1395.42,,1328.95,-0.04486335346865884,0.17804286486907242,-0.9829995003990386,,,,,,,,,,,,,,,,,,,,,,,,,7.665136137082043,919.4319779624809,,3.9517117809881004,710.7879763333086,,,,,,,
theta Mus,197.029,-65.306,,897.423,753.751,588.126,783.425,,,,,,910.773,645.248,,897.76,754.06,589.53,783.58,,,,,,911.48,645.96,,707.874,919.411,777.446,623.088,,,,,,776.688,646.496,,709.72,920.84,779.72,624.9,,,,,,777.57,649.48,-0.39945541204618945,-0.12234689038070937,-0.9085519314828293,1.4620266755433124,161.4316858612336,,1.130386217184242,153.05046651350008,,2.672506688485549,171.1684822039385,,,,,,,,1.876508726331963,146.94854881896586,,1.8186173319310661,136.73699718803252,,,,,3.0677679182102753,158.10038583128122,,,,,,,,,,
theta TrA,248.936,-65.496,,,,,,,,,,,,111.61,,,,,,,,,,,,112.13,,,,,,,,,,,,175.014,,,,,,,,,,,,182.91,-0.14906795640542117,-0.38704253221516083,-0.9099323176091658,,,,,,,,,,,,,,,,,,,,,,,,,7.91310406856875,866.91634256138,,,,,,,,,,
theta Vol,129.771,-70.387,,304.261,1457.935,967.271,0.573,,,,,843.541,645.856,406.974,,306.02,1458.17,971.85,4.87,,,,,845.93,642.78,412.71,,172.554,546.465,1483.149,798.332,,,,,1104.162,25.121,1408.113,,174.37,549.25,1481.79,805.21,,,,,1105.33,28.87,1409.29,-0.21473206348608276,0.2579948436467543,-0.9419813169923784,2.7948971358531036,729.6196484470522,,4.849409964109068,739.894421725154,,4.776413089338106,752.8581317884532,,,,,,,,2.528228035601212,740.2845583287551,,8.109937915915312,756.013122240613,,,,,5.855512360161121,736.5394410348979,,2.6592376727173623,356.4667358955109,,,,,,,
theta1 crucis,180.756,-63.313,,672.541,801.491,810.818,678.916,,,,47.417,201.939,698.882,767.567,,673.12,802.09,812.01,680.92,,,,44.77,205.54,699.48,768.8,,739.13,697.46,823.785,824.901,,,,91.23,1334.485,697.046,837.777,,740.67,699.12,824.69,826.75,,,,98.47,1339.15,699.26,839.3,-0.44907719254831724,-0.005925777854099704,-0.8934733125783587,1.764766556800063,73.88946135952001,,2.2933381782894178,85.03680379694428,,1.4966258717529153,83.7080414297217,,,,,,,,1.6452480056209857,88.4085589747961,,2.7266860838754052,103.42813398684135,,,,,1.959545355433142,80.3400896190687,,5.893167739000967,801.7891269529665,,,,,7.708709943953034,973.5500160751886,
theta2 crucis,181.08,-63.166,,675.736,795.154,809.689,685.332,,,,53.823,194.714,699.023,771.306,,676.32,795.76,810.84,687.33,,,,51.21,198.32,699.66,772.49,,744.715,698.543,817.443,825.519,,,,96.555,1336.647,703.459,832.546,,746.25,700.2,818.37,827.31,,,,103.74,1341.36,705.66,834.07,-0.4513269409577112,-0.008508320121393902,-0.8923181051925746,1.7643369859525484,69.50739241260597,112.68190709503575,2.291324944218961,80.49578374051654,112.68190709503575,1.4778802387203753,78.11192290553346,112.68190709503575,,,112.68190709503575,,,112.68190709503575,1.6423400987615118,84.22870591431399,112.68190709503575,2.6832228755733234,99.02880893962114,112.68190709503575,,,112.68190709503575,1.9298787526681385,75.69296532703689,112.68190709503575,5.934273755060482,808.3836044849004,112.68190709503575,,,112.68190709503575,7.645390375906184,965.2439596806602,112.68190709503575
upsilon Car,146.778,-65.072,,294.479,1197.788,1070.911,226.003,,,,,594.848,503.392,666.507,,295.84,1198.45,1073.81,230.67,,,,,596.85,501.89,670.63,,454.026,440.968,1219.809,969.496,,,,,1024.461,267.381,1299.389,,455.44,443.42,1218.44,974.15,,,,,1026.94,271.43,1299.63,-0.35258996821829125,0.23092181727377725,-0.9068381490755673,2.539792904943243,540.9100377142211,112.80958374956086,4.318611466663829,551.8833545233992,112.80958374956086,3.2059884591182035,556.2523705118028,112.80958374956086,,,112.80958374956086,,,112.80958374956086,1.9625791703775766,554.4664815838736,112.80958374956086,6.5909487177492325,570.732679456854,112.80958374956086,,,112.80958374956086,4.130037530095882,547.3922668434402,112.80958374956086,3.1864470809979686,313.016255328697,112.80958374956086,,,112.80958374956086,,,112.80958374956086
upsilon Lup,231.187,-39.71,,,,,,,,,1292.871,,,,,,,,,,,,1290.31,,,,,,,,,,,,351.921,,,,,,,,,,,,350.09,,,,-0.4821748466054048,-0.5994260024603961,-0.6389020933409153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1482188615153217,670.3549837213116,
upsilon1 centaurus,209.67,-44.804,368.629,1190.839,45.017,529.798,1478.438,414.378,,,776.324,,860.449,1109.697,367.993,1190.05,45.67,527.36,1477.11,417.877,,,775.66,,865.23,1105.5,1475.189,1353.508,974.013,71.022,756.603,1410.602,,,522.104,,1481.473,109.947,1475.88,1354.93,974.38,75.2,752.86,1413.343,,,523.63,,1481.61,112.83,-0.6164967522941028,-0.35121584966687275,-0.704683745628917,0.7490647502051138,745.4707796419656,106.7941864291972,4.782962471105182,729.8093483917562,106.7941864291972,4.8373058617374936,722.6032587803628,106.7941864291972,4.444781434446477,737.7106090995304,106.7941864291972,,,106.7941864291972,1.6262241542911766,734.7858105597849,106.7941864291972,3.9716033286319106,717.6407190927782,106.7941864291972,,,106.7941864291972,5.091806948422072,733.4153590565171,106.7941864291972,,,106.7941864291972,0.9391363053359578,816.3810601973812,106.7941864291972,1.6642031126036996,236.42293141740714,106.7941864291972
upsilon2 centaurus,210.431,-45.603,,1203.373,69.298,507.704,1460.929,,,,779.107,,885.883,1076.864,,1202.6,69.91,505.46,1459.46,,,,778.22,,890.5,1072.82,,1323.123,996.265,95.207,728.877,,,,491.845,,1460.88,111.18,,1324.59,996.65,99.46,725.37,,,,493.4,,1460.9,114.24,-0.6032452885011759,-0.35436078172223257,-0.7145093129402452,0.7230276619880818,729.2286956778374,160.40430317468187,4.617043317968724,713.5285278109069,160.40430317468187,4.808694729341892,707.2404988403873,160.40430317468187,,,160.40430317468187,,,160.40430317468187,1.658197213843949,718.0977079061037,160.40430317468187,3.80223749915754,700.7915941990173,160.40430317468187,,,160.40430317468187,5.071246000737929,717.3073887811278,160.40430317468187,,,160.40430317468187,,,160.40430317468187,1.7901938442525558,266.75765855922486,160.40430317468187
xi Hya,173.251,-31.858,,,,,,,,,-0.451,,,,,,,,,,,,4.53,,,,,,,,,,,,1186.779,,,,,,,,,,,,1192.84,,,,-0.8434732000323153,0.09981670443259763,-0.527815864050581,,,154.3228855009937,,,154.3228855009937,,,154.3228855009937,,,154.3228855009937,,,154.3228855009937,,,154.3228855009937,,,154.3228855009937,,,154.3228855009937,,,154.3228855009937,,,154.3228855009937,,,154.3228855009937,7.845131101517616,870.4959830464469,154.3228855009937
xi1 centaurus,195.888,-49.527,,869.008,294.496,783.268,1174.116,,,,446.608,,648.467,1110.368,,868.79,295.41,781.66,1175.17,,,,446.26,,651.98,1108.11,,1206.838,721.508,317.775,934.51,,,,502.516,,1199.947,464.191,,1208.06,722.39,319.95,932.36,,,,506.38,,1201.68,465.47,-0.6242935533225833,-0.17769334371949333,-0.7607119263411406,1.2701653435675173,465.57134813044496,,3.9172002757072355,455.06450399915843,,2.7048639522164963,440.1082458895766,,,,,,,,1.2412928743854061,461.68211758741523,,2.3944552616409616,450.18010673507115,,,,,2.5950732166935695,456.05106402682577,,,,,,,,3.8796391584785077,402.7269943770842,
xi2 centaurus,196.728,-49.906,,886.677,299.517,762.678,1174.651,436.335,,,458.892,,669.555,1092.286,,886.45,300.4,761.15,1175.55,438.946,,,458.41,,673.02,1090.05,,1195.012,742.173,322.871,913.259,1069.356,,,485.486,,1198.015,453.05,,1196.27,743.05,325.16,911.18,1071.618,,,489.28,,1199.62,454.48,-0.6167888575687291,-0.1853741238402332,-0.764988849192933,1.244515166641164,459.39461522747524,99.55866723546107,3.8186712348668546,448.53584561325744,99.55866723546107,2.7521455266755543,434.3431340541715,99.55866723546107,3.454557135147715,447.40642914468714,99.55866723546107,,,99.55866723546107,1.2783164709883406,454.8453972505383,99.55866723546107,2.2650479023632295,442.8367926222932,99.55866723546107,,,99.55866723546107,2.654165782312869,449.7782819345549,99.55866723546107,,,99.55866723546107,,,99.55866723546107,3.824494737870591,404.5664797038924,99.55866723546107
zeta Cen,208.885,-47.288,362.413,1156.507,135.662,533.887,1390.776,476.526,,1418.924,724.686,,870.158,1048.035,362.379,1155.86,136.27,531.95,1389.61,479.528,,1419.793,723.67,,874.42,1044.48,1384.15,1269.928,970.374,161.005,736.384,1345.622,,733.446,460.845,,1392.038,176.093,1384.519,1271.4,970.87,164.95,733.36,1347.587,,732.695,462.82,,1392.24,179.0,-0.5939252751616689,-0.3276615231479593,-0.7347725456033963,0.7846527894552577,658.0979484848741,123.79435991090709,4.266784269212532,643.0913729789881,123.79435991090709,4.394882706057125,636.6071826487665,123.79435991090709,3.587928232281094,651.3299013196,123.79435991090709,1.148547778718768,660.8368587435176,123.79435991090709,1.6079157316228208,647.4124339244652,123.79435991090709,3.2410078679325043,630.6519735162967,123.79435991090709,,,123.79435991090709,4.59224062958385,646.679093832482,123.79435991090709,,,123.79435991090709,0.3705630850475211,740.5091755015599,123.79435991090709,2.2210090049344737,298.83575974103235,123.79435991090709
zeta Cha,143.472,-80.941,,661.272,1421.631,599.264,134.193,,,,,863.576,1001.96,175.035,,662.69,1421.41,604.43,135.51,,,,,867.98,998.75,180.21,,82.047,911.985,1449.862,453.501,,,,,1476.229,115.437,1122.501,,84.47,914.4,1450.66,460.68,,,,,1477.31,117.01,1126.05,-0.1265226430200066,0.0937175510831423,-0.9875267294722764,2.425090926130364,679.7932465831065,124.66687938545154,3.574692853938666,685.5902293644506,124.66687938545154,5.227270798418557,708.3423257860567,124.66687938545154,,,124.66687938545154,,,124.66687938545154,2.80742818251866,681.9367104064717,124.66687938545154,7.298803326573505,691.8503541229129,124.66687938545154,,,124.66687938545154,6.275031952109929,685.5186405926537,124.66687938545154,4.534730091196141,725.9608160913369,124.66687938545154,,,124.66687938545154,,,124.66687938545154
zeta Cru,184.609,-64.003,108.969,729.131,790.136,754.61,704.666,794.391,173.945,734.179,105.689,191.053,752.52,736.182,108.046,729.66,790.66,755.86,706.21,795.458,174.372,735.079,102.76,195.0,753.15,737.28,723.63,730.573,753.508,812.789,773.686,739.122,737.858,772.244,61.061,1400.85,716.477,789.967,724.329,732.19,755.11,814.04,775.53,739.576,738.618,773.206,67.93,1405.6,718.36,791.86,-0.4369066630578429,-0.035221749732274175,-0.8988169981266807,1.685520691062534,31.467724735036022,145.89108121951529,1.9855953767069812,41.627179822803264,145.89108121951529,1.7684742011123433,54.661331853514106,145.89108121951529,1.1595710413769715,41.10892287569691,145.89108121951529,1.317362516545821,28.004279619372518,145.89108121951529,1.7013318312428767,40.45073176099536,145.89108121951529,2.4050513508030793,55.64876458646675,145.89108121951529,0.8717390664644289,585.500498981854,145.89108121951529,2.1883905044575602,39.25427365268656,145.89108121951529,6.175865040623866,857.9658851026653,145.89108121951529,1.1578125927799978,652.4027232906067,145.89108121951529,7.467409323185668,953.7171973389176,145.89108121951529
zeta Crv,185.14,-22.216,,,,,,,,,421.182,,,,,,,,,,,,427.32,,,,,,,,,,,,1432.31,,,,,,,,,,,,1435.14,,,,-0.9220423148213783,-0.08293895903726248,-0.37809932392514234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.758989865357145,752.8830998236049,
zeta Lup,228.071,-52.099,,1512.638,265.563,105.569,1376.679,,,,967.08,,1310.278,,,1511.79,265.43,105.32,1372.27,,,,963.15,,1313.49,,,1001.179,1398.805,292.22,291.534,,,,93.102,,1326.615,,,1003.39,1399.26,298.28,290.23,,,,93.92,,1324.41,,-0.4104802246223087,-0.4570221136253836,-0.7890733634152188,0.4740400826933613,808.3303919190469,113.38594287049466,3.8960196354740835,791.219456408903,113.38594287049466,6.06511343669674,800.4219892031954,113.38594287049466,,,113.38594287049466,,,113.38594287049466,2.3680424404980545,790.8366305375592,113.38594287049466,4.59779262255279,771.8169509670023,113.38594287049466,,,113.38594287049466,,,113.38594287049466,,,113.38594287049466,,,113.38594287049466,4.014227696581308,696.0388343332577,113.38594287049466
